hash,block_number,index,status,pnl_heuristic,gross_profit,miner_tip,tx_cost,pnl
0x4c6b82da7e4ec840ebce2df0da767ac8afd49ec454c35a2aed6a5249d77b9bc0,13590461,0,1,1,1.2957807671521109,0.4052153,0.11909550236092009,0.7714699647911907
0x4ccf8136b1265c64c9bc683e50a32a3c7afe3ed7a8ea0b8476169f93f673f25c,13718681,5,1,2,0.03627749020300046,0.009432147452780051,0.02301492287563068,0.0038304198745897286
0x4d09682053a332bd8a631577c744c7855095bbb7acc7920f725bf3f7ef28583a,13682913,7,1,2,0.016408390445092968,0.002723792813885404,0.012917058589470806,0.0007675390417367575
0x4d4947b2b2743ebb4cf542420aeeca49adf67f8f43be45a465a890e59325f6d0,13651128,7,1,2,0.010846172938570415,0.002331927181792593,0.006748080129998496,0.0017661656267793265
0x4d4a71c048de876654d58866f113bd72bfea322742a3f3083d23af839e605db3,13505144,2,1,2,0.11387791226212048,0.06878225900632091,0.04051987159135487,0.004575781664444695
0x4d75b8a90f4ba32f6674afb5bcbc2d63a3e6dfefa32b2960247093f70b1814bb,13592036,2,1,2,0.01662162752577624,0.00398919060618624,0.01129075477579656,0.0013416821437934375
0x4d8c2c6fdaba01290ea28f741c18b028fa25e1d0f54475db2f57cdcbfa32679f,13493613,84,1,2,0.04656539707026937,0.00330614319198912,0.02872247129835332,0.014536782579926931
0x4d9a0ea45365b1e4aad03f574616383491039ce372b1b45bf391813545505bbd,13743071,0,1,2,0.19513433377562206,0.0924936742096446,0.01724652132137171,0.08539413824460575
0x4e6e9292f4e9afd64e173bd057aad2ca81c8083f5a95a5560528a20abd318b58,13738158,2,1,2,0.5818727217910298,0.26009710664059016,0.08121645925175702,0.2405591558986826
0x4efd88dedb448550ba00f3405295fcca3ff74243f33de992820ab3e27e4b4918,13710136,9,1,2,0.021064348467855185,0.003854775769617465,0.013618483520783086,0.0035910891774546348
0x4f052558c022da2c99573d1d322835016423fc2afab03d3aa1db20c10067f580,13751515,0,1,1,0.18652875791323686,0.0477997,0.04280641292893539,0.09592264498430148
0x507885392a2abec069f94de70dbbddc8a8599c3f76bf9a1e7c20d7c41ca8bc20,13717149,0,1,2,0.22975434545141282,0.09833485985320446,0.04048147163069361,0.09093801396751476
0x50bd3c97187f0d938bd987c170329c7b656629fed7e4fc13873382e3c64b35df,13695842,0,1,2,0.05285683692523585,0.021037021096243887,0.012304281056346998,0.019515534772644963
0x51316ffeb6ca1ad5443f16b0548d9d38a7280387fff0497b6439fcc5aeb722e4,13493177,0,1,2,0.047914707955330496,0.004503982547801172,0.025381333087624355,0.018029392319904972
0x513a4b0a6207fe4628482241541051d13979256586296a5b6dc29f6dd27c4b1d,13681610,5,1,2,0.01721879251785021,0.0036159464287485,0.01079907866491872,0.0028037674241829912
0x5338004b2cfe2b49256369c584d42b7e2720ba6638c608a97ba6c4795fede30b,13726186,53,1,2,0.3750200266933923,0.182259732972988,0.02448582430753921,0.16827446941286506
0x53d24ef361358678b3893bbd61be406894607f8317d8b9329616d839725824b0,13700765,0,1,2,0.4384750650047565,0.21353735665731613,0.027084082974448333,0.1978536253729921
0x540cfae6244b31b66ae8b6ef99a0663e0ef8006b4081fb2671961c9f8e3f02e5,13596420,12,1,2,0.024886752110892203,0.00510178418273286,0.01793183886115893,0.0018531290670004107
0x54a33f63020130848a9508d71dfaeec222b93f9621ad2e617c641194c49a48d3,13733863,1,1,2,0.27651057387846967,0.11751699389835002,0.05023796405239368,0.10875561592772597
0x552ecbd920fae57c00fcafb17a7dcb6424845b481664c31d7390600ccb96d0dd,13651021,4,1,2,0.012450578695493639,0.002988138886918416,0.007342618529329083,0.002119821279246141
0x55cbd0e2feedb7722b55141e94ea062efc71292a7c1868de406b631ca34810a7,13601584,3,1,1,0.09970883209302325,0.0179249,0.035072364107999,0.04671156798502426
0x55fea74ec0f6279d82198c325585534b2514664cbc9604a9e7664979fe940354,13650833,0,1,2,0.3425040391203006,0.1558393377997366,0.04237799720782553,0.14428670411273847
0x5639d423e61be437e9e79ba572dd91e6ad00e2f711f74ba0d6b5f057dac2cea5,13720554,1,1,2,0.01331025443540124,0.00319446106449624,0.00788899052847162,0.00222680284243338
0x56dca39917f1b6956625380e5f5367d546fff7dd1c3fc3733b506afe2aaba61e,13737268,3,1,2,0.009717303737295154,0.00149646477554343,0.00682902756229032,0.0013918113994614047
0x56f477f41190f2b13193354a633fc2db253e06d419cbda089b4acd0f8066a4b5,13740740,2,1,2,0.10393119276558008,0.04261178903388744,0.021934784425363583,0.03938461930632906
0x5737c080b55655ec0ef64fd527f0e595f085b2447f9c07ebdc43c0789b4945b8,13681735,0,1,2,0.11893305926058104,0.04638389311162647,0.029528496975695515,0.04302066917325906
0x58058226e20a678d9669a7614d9f92f39c085a5228f3d9741248d064d4f1f852,13578369,0,1,2,0.29826713717727066,0.1407820887476715,0.027124285130292223,0.13036076329930693
0x593e295b05a1c0b126c9ea98662067c00c7dbc55db7bf0b3cc1f77c16ea799e0,13741111,6,1,2,0.013728836858121252,0.003459666888246492,0.007065063162539712,0.0032041068073350486
0x59e6116f8e3086514ffd03cb2e5b841bb91cd7fffc56456ef834a4e40474f785,13651193,1,1,2,0.01233955467942135,0.00185093320191318,0.008759625254810496,0.0017289962226976745
0x5b1287f76987efacd6139c096231e210f7c97c18200363e83a98e1032250fbfe,13757984,6,1,2,0.012354571588035886,0.003533407474178181,0.005553525873307339,0.003267638240550365
0x5b40c49e5472887e96046efaa0376e491f9952d7b34e04aeffdc3bcf1d128133,13639863,1,1,2,0.017045702788590182,0.00305118079915761,0.0111669265340103,0.0028275954554222715
0x5b4be29802ee1afc93b1c1f567090fd296188c957e77ab53ef5e5bbd6f851ccf,13690383,37,1,2,0.26220112361713144,0.12611874045984003,0.01962857367402209,0.11645380948326928
0x5b816c184809ee06c21f8484854966ad5375645a6bb1810f30c0353be7949ca3,13675617,0,1,1,0.37194744511627903,0.1002647,0.055031066086409876,0.21665167902986918
0x5b8d4a7ece434e647ce0f7127623965eb78f91e9a40262810517afb5988f4222,13553838,0,1,2,0.19432140896251807,0.07442509963264457,0.05094832343398996,0.06894798589588354
0x5bcaca62b584a54c88b212d64ddb690a31c0497f6ddfe9562ffcca6fac19a5c0,13629541,4,1,2,0.01620076351546814,0.00226810689216552,0.011825266903854208,0.0021073897194484117
0x5bfc26c3b6cfa18b38045c4c3f8b0b2510729efc02aa968426605c5f8d85bc47,13735265,3,1,2,0.028853377583065925,0.004760807301205855,0.01969359698946309,0.004398973292396982
0x5c360d401f127685cc1185720b54d51d4d05f92606dfcb6fcf73f53a51aaf97f,13742033,0,1,2,0.1050397407985452,0.03981006176264849,0.02831749205210313,0.03691218698379359
0x5cc24ee257b97517bfee90f6c0efa566d474ea34b174d19be24e61f0f06a512f,13479781,1,1,2,0.04820629983469228,0.007423770174542584,0.01112815660176029,0.02965437305838941
0x5d68110f7665f7422dd12cd4d92845fbbc2a9d29b9c773112b9015d2a5fd4d81,13513440,0,1,2,0.4027046424739557,0.1115491859652857,0.031215130815049758,0.25994032569362024
0x5dd25649ba933d5a77c07f16ed4f9e5d61574a226f6eb05670499af813fe97d6,13709634,4,1,2,0.016237993070098936,0.002208367057533436,0.011989212033461328,0.0020404139791041723
0x5ef664eb39a9735069f19df21ff22742e824bb43b9e9d281f6de55a168f50925,13615337,0,1,2,0.8499036097651629,0.4309011301509374,0.020077385701804597,0.3989250939124209
0x61dbb1515067e456fbacd3f2caeedd636d927a14a314aa1e1728b038449bedca,13743243,2,1,2,0.018718854998243665,0.004941777719536257,0.009211740017963745,0.004565337260743664
0x61f62eeb6e231e1d8535666b8cab60a94da3c8007f83a986bb87a6ded3504d5c,13683848,4,1,2,0.022484713290177833,0.005261422909901558,0.013486811087087897,0.0037364792931883772
0x62810c7d2fae231f902824c47cb2a70efd0e52c2cd4b7ca8c7c7e87350bc26a7,13686048,66,1,2,0.012655565113653193,0.002429868501821376,0.00818308964495616,0.0020426069668756566
0x63aaf9ee3bd7cc6c7aa2cf611b067bbbe43d1c03bdc96cd5d859a3902c167183,13500751,7,1,2,0.05834810336943295,0.005601417923465553,0.03960493228574917,0.013141753160218227
0x63afaf345e99ebdc60580adbf8d8feb9e3fcd9cb43f83693c3be07fd44304648,13664548,3,1,2,0.22992481193328035,0.11036390972797433,0.01745861084551328,0.10210229135979274
0x640566597fe695b20dcf513371f15a41ffe12a11dbc7554d2a5295bf3fe57604,13586063,2,1,2,0.11406039912127644,0.03798211290738487,0.04092355635233673,0.03515472986155484
0x64d49e9bfffae17cf816bee0879c33087d82c160906d1acbac4a733d3fcb5d29,13664074,8,1,2,0.04005127904928108,0.006928871275525559,0.02666023466113202,0.006462173112623506
0x664261ca2c7b969e2e30b8c6f77e87779fff5c11cb6504a6b59005f1c5881d90,13616450,6,1,2,0.038095549507052864,0.011542951500636923,0.01580477365151615,0.01074782435489979
0x6726ed141a3fb39866d273b380b0d54c7059ae1a31aaaa9dfbb1acffe3e949e7,13666090,8,1,2,0.01638066051578902,0.003652887295020902,0.010016045558868984,0.002711727661899135
0x67573be8a03ae60f1020c7001a515753da77c34a4d91ea8b464a247d15250ca4,13746478,1,1,1,0.7495853058146226,0.2266049,0.04726302959948864,0.47571737621513394
0x676fbef1cbd4afa1bce61b6ef9a96e3cb923468419f3c5102f454c2ce4db4f4b,13535320,19,1,2,0.02760210728859108,0.009191501727100756,0.01226352891613668,0.006147076645353643
0x6773baffe0477438a52d0263beb711d9e9a2d2119a30da6e1e7851900b04ea51,13605863,7,1,2,0.012130671901572118,0.001431419284385496,0.009982876530078408,0.0007163760871082142
0x67e7dfd767ee974b0c501bac40951d6e8375073f4a4ff6b67ed7d52979415657,13754654,11,1,2,0.021957806411541252,0.005555325022119873,0.011240330592987013,0.005162150796434367
0x67f565448e9889d460737faf9c03f2ab99df256d02866b6d0dfb7398abf5915a,13676336,0,1,2,1.1487564105758432,0.5812707437513779,0.029671073753692996,0.5378145930707724
0x68109585062782ac8c30dc59b00f1c0bac6599d910fa1f476139d682813e31ca,13497891,1,1,2,0.0534194330457489,0.024572939201045398,0.02432543623009569,0.004521057614607811
0x684e204ea5f04709b28155b54c43e3e23ae7a33e2c7307fd2d3e821e380b325f,13631489,6,1,2,0.0168032214152463,0.004990556760328062,0.01026114155973156,0.0015515230951866788
0x6978707ec3ac3060908d15bcb36c5e9c4701b510859770a2fcc0d35abcbccb8a,13641531,5,1,2,0.13685795567435022,0.038867659411514384,0.06197190332305963,0.03601839293977621
0x6a131490e88d65dcb2ff754af2c794eaf56f03ca4a3f58c445cf5e08af4746ac,13657751,0,1,2,0.015986959479036198,0.003165417976849128,0.011660389109319371,0.0011611523928676988
0x6a3679e14c7bd56f8e2fcb70c549b11e47baefae02b4aea60470bf7208725a8a,13677589,0,1,2,0.09100368955124408,0.0327613282384476,0.02789507946621942,0.030347281846577055
0x6a46d53a04181392791aed159a36ba1db7d055a8be65d52912eb21f83b591756,13592271,3,1,2,0.06778563557835558,0.01179470059063384,0.04508457420569496,0.01090636078202678
0x6a8c58410063761572622140f454c63fb05b080e91aa34b34c681ca8844ad15c,13504409,4,1,2,0.3325399597515933,0.07847943050137546,0.07085628641922002,0.1832042428309978
0x6b96692ea61b004670a3faa838dcd748c0b87b91d075d6b400138b210bbf8865,13695044,0,1,2,0.012519238396203234,0.002929501784711502,0.008089709392454774,0.001500027219036958
0x6b96afe8b84a3986604cf7264f026db3647ae4b51d5098e92fcf1a7f137875d7,13551115,2,1,2,0.13221608614277788,0.03040969981283889,0.06717686056610044,0.034629525763838556
0x6b9dfbb4b8c4ddc097a85b86055f7efaef5817648667fb8f5cf23fafa417d408,13634309,0,1,2,0.44117530228798574,0.20867591798221738,0.03984270012989499,0.19265668417587334
0x6b9fd8219f7727b73ce787dccbb62f577334e711b5a9508b448df5f3ffbb2922,13625965,9,1,1,0.7636577099144525,0.2460914,0.10530567946697782,0.4122606304474747
0x6bcbbe072ae39843c0ee2ed8795640c91cb52a1cb2f5f3619f194615f948cb10,13476988,0,1,2,0.22257829081282193,0.10372148351877482,0.018896560763310775,0.09996024653073635
0x6c388fde6bd07d56f6b120f50934cb1ac116cc4db76ecfa0afd2fcdac737a3f1,13653130,9,1,2,0.017404130655034433,0.0040203541813129,0.010496542135695562,0.0028872343380259725
0x6cd0e4778736629f1def8a55ac8b441b3a1f36f069e8bf023ae82a398df36bab,13719661,10,1,2,0.014420001852333384,0.005551700713148205,0.008397446257063831,0.0004708548821213479
0x6dc690ef76a837da314cde37f5da39f8fa2ae5df773868fd41b0ebf4ec390804,13623767,1,1,2,0.1367665115372157,0.09628362412219943,0.037631055348172925,0.002851832066843342
0x6e1647c78f9c8d49fea99d16f74f28cc796d063ae96ff6e182c9416f226ba2fe,13682396,7,1,2,0.01575564190685113,0.00204823344789063,0.011808041953277087,0.0018993665056834114
0x6e7a437a9ec8b4b122588426504fa78ba44d395d1ba8011266c858ab10248f4a,13602481,0,1,2,0.15180725374721832,0.06148193776762296,0.03293606104604975,0.057389254933545616
0x6f045970608ef276098b92cd687ef7f947ce280ab08ecad70098052785ccff67,13505914,5,1,2,0.04673908261990444,0.001635867891696665,0.03848428712849452,0.006618927599713255
0x6fd3cd8859e5a168ad6396a2b48a5d3c5aac0e224053103abfb9b01f3da5e333,13515779,0,1,2,0.12838573189332414,0.06778766643967483,0.052010295087401036,0.008587770366248283
0x70229bb106199e7656a82ad4db957cd2be9d743f38f8371c8e81ece2bdf1672f,13666147,50,1,2,0.013334489748380047,0.00329361896784981,0.007801482144228192,0.002239388636302044
0x714591a4cb36ddc39d6b8c439afde2f3d309f24310e863250a7ff94a9e663f1f,13502380,6,1,2,0.07482271413137599,0.005536880845721818,0.04699801532220569,0.022287817963448482
0x7161233de21807fe5f7ec7a7e4258af27eacc46b9ff6fad9a712bdce3428c893,13742114,0,1,2,0.020471203608748434,0.004810732848055827,0.011212743765798708,0.004447726994893901
0x729a06705d909d38a3fceaa30eda8cc818808d315895d5d5165453a6a8c7425e,13756510,15,1,2,0.013558583511950682,0.003850637717393913,0.006140919335982,0.0035670264585747702
0x72f40622709704d6639b207c96d80d547374062cf1901208e0b0ee0d97db1f97,13593919,5,1,2,0.018944374384152165,0.00312582177338508,0.01453550737859577,0.0012830452321713152
0x73d45b1c92e1f953a733eff1caf115aa30163b01a35d1f1a7e87a57fdf3f81e2,13715379,0,1,2,0.01588952452709189,0.004592072588329472,0.0102321522074448,0.001065299731317618
0x73fa15b16d0c86088d135296b6c362969d3d1c9ad4e69e841fadd66127908d5c,13744975,0,1,2,0.015516055863277405,0.003180791451971826,0.009383130941535926,0.002952133469769653
0x7458ed989c846073684eeb761294db071174edb4643dca62d60f9d08735be87d,13468293,0,1,2,0.15492721942919804,0.031605152763556216,0.030771284864981582,0.09255078180066025
0x74b4000a237acd6b942812c0436c8cd02605f3b80eb9b0dd22a913a92bf2510d,13489915,3,1,2,0.08112636243932499,0.0124123334532167,0.01916546861644933,0.04954856036965896
0x75543ad5a4133b2d3ef3b58e0f5dbaf821c99541ba712ce43fba110d03719990,13512383,8,1,2,1.816640362932979,1.427879325265321,0.07817713430486382,0.3105839033627942
0x75c19894200a5d2c7f067f352927fc226a477fee5326f9c24cd14b17dbf3c833,13651700,13,1,2,0.1300390401745525,0.051625498949297376,0.030539326271419042,0.04787421495383608
0x75c606597b4b906c15896319f6a8d8d279e52d708487ed8b233e524386206958,13690367,85,1,2,0.07114949094495658,0.026396461140578753,0.02035396193466096,0.024399067869716868
0x77442af262d6b509eed8885bfce4f93a5dc94e94981d57301b3621a136377d04,13591306,0,1,1,1.5466828964220214,1.5466828961894632,0.07840658923329298,-0.07840658900073484
0x781df8ad4b89011810ca68fe60dd37c56ade1b00330a6eedf252a2b549a6b4d7,13706124,2,1,2,0.016407388914563018,0.003560403394460127,0.009538806460350276,0.003308179059752614
0x79608fa9bc3dbf893a97396d498585f59463d505a8c4b7cb6a0e0c5fa7f79ce7,13727498,1,1,2,0.16960342098073222,0.06919819576013865,0.036445782631745825,0.06395944258884775
0x7990897ea893c1eb0bbdefcaefa12989e36a4b6ab3428ee872d2dacb1893e2cd,13594354,3,1,2,0.011963030947812174,0.002081567384919288,0.0090912164422791,0.0007902471206137855
0x79b821dbbb1bd436b243b05d564d3903c007f5a21b4fa37309b4aa391becc5d4,13738215,5,1,2,0.13691920446814973,0.04888015599512926,0.04266162694089421,0.045377421532126254
0x7a657a051518c6fb9e6ad44227fcc6f81e9a4bb3e7e1e42b0314ce32749a7680,13635728,2,1,2,0.04149189801656383,0.003360843739341663,0.034980187313531266,0.003150866963690907
0x7a7fafa99b48475c13c6e15d65de1f22213588b0e39824b6362446076ecc8120,13734978,9,1,2,0.014123337999863633,0.003276614415968308,0.00851074261730046,0.002335980966594863
0x7b463fa1cb90defac3c4fa3954b327409a547eb9eca12a18a31a369e41a91b4b,13578995,0,1,2,0.38775015968223486,0.1795283239328745,0.0421154261933281,0.1661064095560323
0x7edb395a33e6560d401dc91fa9995c5e4bdf6e0e4940147926f5b10e4b8af9b2,13632179,1,1,2,0.014306345304552168,0.002403466011164736,0.010925986921981684,0.0009768923714057482
0x7edb6972bd413429485f36d4c5223d0f01123aad966dfa1598043f56d8f2c82e,13545968,0,1,2,0.4863557271163357,0.2256690573819791,0.05221489299551811,0.2084717767388385
0x7f56fb44c1d92c387ca0f41bca74fbe4cef2fe116eeb6c7fe68f904cb7afe8ce,13608396,5,1,2,0.022216985976906255,0.005687548410087936,0.014685599580014296,0.0018438379868040231
0x8550c14203f6e9f15ac8316afed3bc537d05a0266639c92928d9877600dc88df,13733801,3,1,2,0.022746038389194652,0.005322572983071494,0.012395531602922227,0.005027933803200931
0x8595643b58d92b6ee57fb9476994234627ccd34c940feef9af3811e50d2c0f5b,13498242,9,1,2,0.035028093988640235,0.00234688229723889,0.032381703990754726,0.0002995077006466215
0x85b4f31a6d27dde9edbb3ab185beff0da24b3cd64433c84d1073d2b49ba9fa1c,13569160,16,1,2,0.12577159986223999,0.05131481274379374,0.026876642481710237,0.047580144636736016
0x85d1f760101d97d9a35713be7983f8ba4b26850117c6bbe4197ec243baf5022d,13692458,6,1,2,0.010926230501201567,0.001824680493700633,0.00741396253733712,0.001687587470163814
0x861a6f4e2b35a5f364aee85c5f2dd50a6e688388bb21bbc1b80dc88466af232e,13727524,65,1,2,0.06761548930256518,0.01663341036843098,0.03555141779899845,0.015430661135135748
0x8648ee4d1977a0607398b7ce769ab1398a6ecfcef8c05dd9dc9ecb0a6a8ba52c,13634373,1,1,2,0.016336070113986124,0.00204200876424825,0.01329297588473877,0.001001085464999104
0x86eb48467a3c8ffa386d1162d2581bce89870b955ddc7cbbace190439bcbd7c0,13615938,49,1,2,0.05250449735039092,0.018901619046140575,0.0161351301187797,0.01746774818547065
0x88221788002bf53e1eec14de67f9dfcd21ea8e7525490b4f839b2c83c7bf9c23,13664546,2,1,2,0.23013440515812764,0.10954397685526854,0.01945267433012485,0.10113775397273425
0x88fc876b6ddbea34b4b396a36625f2242c3505fb0174d726cb32f1c4850ccf7e,13464604,0,1,2,0.31461440361367166,0.15321721455985793,0.013645363629698206,0.14775182542411552
0x8923d660c0a3f7484319cc68a8ab51eb73448e3e94dfca561c1baa9bae3c0fe0,13712891,0,1,2,0.012599950546675932,0.001650593521614529,0.0094235381987688,0.0015258188262926037
0x897efe99db2a63688ed9d39f4b27b3e17fff021129dad60c9b7db6ba4e44b9dd,13652848,34,1,2,0.015343758794410415,0.003298908140798193,0.00899094043535832,0.0030539102182539028
0x8abf25b82b350b7f7de8b8153fe1a09de6eb0837e8b8051783699c462a858e98,13708295,2,1,2,0.012642124510461861,0.003312236621740939,0.007749036885441168,0.0015808510032797535
0x8b56c86c67c3a0c68cde114173fe5454a4f8c5a693cd2d83ab47bc902b06660b,13654297,1,1,2,0.01149580204389554,0.00159791648410146,0.008404873364390688,0.0014930121954033915
0x8bf4a921019a002ff91065f4a2521f88889a0f0759ee6964a52947700a929b43,13643321,3,1,2,0.01275610340341278,0.00230885471601768,0.0084406728208068,0.0020065758665882994
0x8c07c360e923fc15a862386ad4db61cf9eac58a5b1ca93a129d7b7b09af4ff4f,13640947,2,1,2,0.1553116811607863,0.044108517449661946,0.07042512846012493,0.04077803525099945
0x8cb08ed7044b42115de73f46fb3e8f5a10d765301a242c065f9482ea7811a771,13758165,7,1,2,0.008825248761852823,0.001976855722654982,0.005016758273639024,0.0018316347655588164
0x8cda6e76f9a19ce69967d9f74d52402afbafba6ca3469248fe5c9937ef065d47,13710542,0,1,2,0.025000000000000404,0.01005,0.005663884982306208,0.009286115017694196
0x8d5edee9b1f486d16477b8e71184f21de2bfa252bdc522fe35e908d546a9252c,13639024,0,1,2,0.11584148175594022,0.021662357088360788,0.07414172331404725,0.020037401353532186
0x8df10e7755fa1482fa1714f2b52cec1a4d619b668c6179a7017dfd02e692a378,13755209,6,1,2,0.061084366208112466,0.010995185917460211,0.03901657353238214,0.011072606758270119
0x8e8cb4dcb3ed51a08787bc8c7c4297159ae0aae99f0e4af5f3ce9307af48c1c4,13668059,15,1,2,0.01729523735380996,0.002784533213963377,0.011936428920849814,0.0025742752189967678
0x8f93dd2dd52201c821d4fa8bbdb8d600bda5a74d13e00c8c91d79a61a71508b7,13750839,8,1,1,0.05734372023255814,0.0136658,0.014888252279590055,0.028789667952968084
0x902dd8cda5eb4c6e686ff148cdfbf72d7aa244cc244397158f97fa79c70a3eb4,13762296,2,1,2,0.035663074695677005,0.005135482756177467,0.025768378064923516,0.004759213874576021
0x905b048b318782782283d8954e5fabcd3cb7d9df6d7b53d793ccefaada3ed4a4,13538014,0,1,2,0.34672129362520293,0.2912458866451733,0.045819151574015095,0.009656255406014523
0x912a5099a298f25542bfcd34b1ef2904e064008c3a7f29c416fef866d26603f9,13685217,12,1,2,0.01643555376803361,0.003500772952591114,0.01025443551134796,0.0026803453040945367
0x91861d9f59f4d01c02eeeb618a9323090161fb147df753a3745d140f6b260080,13746718,5,1,2,0.020828313535075478,0.00581109947628598,0.009621350516421049,0.0053958635423684495
0x920975d244c045ff692742aa8955049faa7b5e28293034a8090f605f339f68a8,13546574,0,1,2,0.6740038980620626,0.3349799373368449,0.029653747556930447,0.3093702131682872
0x92134daab6e8947995d71d0ab79e636c552888e7578571df37f2942356f95ae2,13669548,0,1,2,0.06534491017585999,0.018819334130647594,0.028965213743908896,0.0175603623013035
0x921f5a492d2d3a655253d9fe3d22cb21719fbe8962797260cbb1c770266c1bb5,13595623,3,1,2,0.0202944414647522,0.003977710527091392,0.014848268226189716,0.0014684627114710889
0x92bd2a349371ca2865853ca731d56d58c4f7f84f1b6e8967b7e28c5363ebc776,13631783,0,1,2,0.012290093680158203,0.002494889017072074,0.008894773512438793,0.0009004311506473368
0x9368246e46229220e320ead33d2ce0d3f7e343510b00492ff1c8eb716e99fee5,13728135,1,1,1,0.309027242148849,0.0771893,0.048363471346265396,0.18347447080258364
0x947a669309704433004a19ef5fe67c129169238384fd4bf2dc48a5ca9e8dc1b0,13745906,8,1,2,0.011796096058916542,0.001675045640366128,0.00856903283980118,0.0015520175787492336
0x94c52e825104e812e3f15376c420ad571b4b621920dd1b832da113d71eaeee0a,13651714,6,1,2,0.01467978358783885,0.00366994589695965,0.01009451073695832,0.0009153269539208808
0x95e8a25747efc8c45626e0ccd8eeec54d5288772d55bc6f0d2e088118932e787,13641578,0,1,2,0.20380288891737364,0.09008087690147891,0.030457234655316523,0.08326477736057819
0x97b2a247605a23b29cd5fe62c40316bf98504a8ff3f328f58e69aa626d0b78ee,13615357,2,1,2,0.03940263961116218,0.008589775435233305,0.022825390795154762,0.007987473380774116
0x9ac6722c42a63669c815505a0bd10ec77702e78a34d349919f87bc584506d3c3,13724717,3,1,2,0.017478273363843805,0.003565567766224094,0.010617036787681841,0.00329566880993787
0x9b45dae3b1c9d7a48ae6382110282ec8ced824e05e97a938439f787a9d141ca4,13631596,3,1,2,0.014235280240230273,0.00388623150558279,0.00912870431548704,0.0012203444191604424
0x9e37ce76c0c6737b48f3908c3be7005c7bfa257642dcf951a576494abe31cf34,13729603,4,1,1,0.028610311627906976,0.0021027,0.018648842403699576,0.0078587692242074
0x9e626a49edc187a45b7d487d491246e36edf862bf2a74b597b4faa28ec5cc61c,13495566,8,1,2,0.04821016762413391,0.003567552404185903,0.03633450033573839,0.00830811488420962
0x9f72fd13a69625d59876f58c15f96064c35bcf8b5574b6baca2375c4a1d31afe,13659297,0,1,2,0.23161989213802658,0.10330247189355979,0.03261558271501101,0.09570183752945578
