hash,block_number,index,status,pnl_heuristic,gross_profit,miner_tip,tx_cost,pnl,calldata
0xdfec29db41a9325be1cceff6830ef05cdb8db83eb792b8e4d8eaad397fca3145,13737958,107,0,2,-48.68095597000001,0.0,0.044760322767228515,-48.72571629276724,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc280000004000000000000000000000000000000000000000000000002a3957f882e482000d0e30db00e26a21013f2f8c0362cfae608b4e69a249d5efc000000040902f1ac3b685307c8611afb2a9e83ebc8743dc20480716e000000043850c7bd0e26a21013f2f8c0362cfae608b4e69a249d5efc000000040902f1acc02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000006423b872dd00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000e26a21013f2f8c0362cfae608b4e69a249d5efc000000000000000000000000000000000000000000000002a3957f882e4820000e26a21013f2f8c0362cfae608b4e69a249d5efc00000084022c0d9f000000000000000000000000000000000000000000001990f93e3553f02ff9ac000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000203b685307c8611afb2a9e83ebc8743dc20480716e00000124128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000001990f93e3553d500000000000000000000000000000000000000000000000000000000000001000276a400000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000000604e15361fd6b4bb609fa63c81a2be19d87371787000000044a9059cbb0000000000000000000000003b685307c8611afb2a9e83ebc8743dc20480716e000000000000000000000000000000000000000000001990f93e3553d50000000000005cc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d000000000000000000000000000000000000000000000002b529e9f84de1ece0
0xe2f6bf623d4b8ade7934d6b894a5d43d69502ccd25db4edcefdc04c2f6d7bbcf,13468455,50,1,2,0.6674230106609116,0.0,0.04963532559197405,0.6177876850689376,0x04236cf5ed5f8192e28da677b823679aba71f97628f211e000000084f389e16100000000000000000000000088e6a0c2ddd26feeb64f039a2c41296fcb3f564000000000000000000000000000000000000000000000001b1ae4d6e2ef50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000de0b6b3a7640000ed5f8192e28da677b823679aba71f97628f211e000000084f389e1610000000000000000000000008c54aa2a32a779e6f6fbea568ad85a19e0109c26000000000000000000000000000000000000000000000000000001cb9de20345000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f424088e6a0c2ddd26feeb64f039a2c41296fcb3f5640000002e4128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001198dc2ab55490f000000000000000000000000000fffd8963efd1fc6a506488495d951d5263988d2500000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000002208c54aa2a32a779e6f6fbea568ad85a19e0109c2600000124128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012aba66bc1d000000000000000000000000fffd8963efd1fc6a506488495d951d5263988d2500000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000060a0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000044a9059cbb0000000000000000000000008c54aa2a32a779e6f6fbea568ad85a19e0109c260000000000000000000000000000000000000000000000000000012aba66bc1d0000005c17305f0e18318994a57b494078cac866a857f7b600000024b7e93121000000000000000000000000000000000000000000010fb1299ea51921ae4409c02aaa39b223fe8d0a0e5c4f27ead9083c756cc280000004000000000000000000000000000000000000000000000011a21f54667dee5e37d0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb00000000000000000000000088e6a0c2ddd26feeb64f039a2c41296fcb3f564000000000000000000000000000000000000000000000001198dc2ab55490f00000000000000000000000000000000210c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d000000000000000000000000000000000000000000000000094329b1295d6e37
0xe3277e3d3ae534cb1ff8077e7397b84f59df4f6ee64962a67180c6b8291d5480,13493001,43,0,2,-0.040882401331743035,0.0,0.015852537900721855,-0.05673493923246489,0x04236cf5e592427a0aece92de3edee1f18e0157c05861564800002040000000000000000000000000000000000000000000000000091f83d31fcfbd8ac9650d800000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000001800000000000000000000000000000000000000000000000000000000000000104db3e2198000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000007d647b1a0dcd5525e9c6b3d14be58f27674f8c95000000000000000000000000000000000000000000000000000000000000271000000000000000000000000042c5d633ac3486115db8f5a23f7dbd4b0d259cc4000000000000000000000000000000000000000000000000000000006177fa670000000000000000000000000000000000000000000000001bc16d674ec800000000000000000000000000000000000000000000000000000091f83d31fcfbd8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000412210e8a00000000000000000000000000000000000000000000000000000000
0xf07fe91215fefd341752436053f1702de2f7d3e14e104cdcb73e9cd74e3c4c5a,13727504,236,0,2,-2.3237627695266267,0.0,0.010492030280954629,-2.3342547998075815,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc280000004000000000000000000000000000000000000000000000000203fa9ed53e99967d0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb000000000000000000000000e45b4a84e0ad24b8617a489d743c52b84b7acebe000000000000000000000000000000000000000000000000203fa9ed53e99967e45b4a84e0ad24b8617a489d743c52b84b7acebe000000a4022c0d9f000000000000000000000000000000000000000000000000000003d3179da1aa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000005b7533812759b45c2b44c19e320ba2cd2681b54200000044a9059cbb0000000000000000000000004bb0925fa50da9b4c8936869433b48e78ccc5c13000000000000000000000000000000000000000000000000000003d3179da1aa4bb0925fa50da9b4c8936869433b48e78ccc5c13000000a4022c0d9f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002586a318000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec700000044a9059cbb0000000000000000000000004789d942c83b8263ac393e77ab252ccd9785719e00000000000000000000000000000000000000000000000000000002586a31804789d942c83b8263ac393e77ab252ccd9785719e000000a4022c0d9f000000000000000000000000000000000000000000000343759993cd22719898000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000007d5121505149065b562c789a0145ed750e6e8cdd00000044a9059cbb0000000000000000000000004085cafb2c519e6bf69ad410d91dbb6139948366000000000000000000000000000000000000000000000343759993cd227198984085cafb2c519e6bf69ad410d91dbb6139948366000000a4022c0d9f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002eb4dfc7100000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec700000044a9059cbb00000000000000000000000006da0fd433c1a5d7a4faa01111c044910a18455300000000000000000000000000000000000000000000000000000002eb4dfc7106da0fd433c1a5d7a4faa01111c044910a184553000000a4022c0d9f00000000000000000000000000000000000000000000000026409f34a960f158000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d00000000000000000000000000000000000000000000000026409f34a960f158
0xf182c55de2f7d8e65255bc3cf616416f783fc04f5c87ca7e528227d0034f4d07,13567373,29,0,2,-6.09071229,0.0,0.010160267572184856,-6.100872557572185,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc28000000400000000000000000000000000000000000000000000000054868e8eca8e5400d0e30db0295685c8fe08d8192981d21ea1fe856a07443920000000040902f1ac162cec59dfac80086d7370f11dcd8705a45c9333000000043850c7bd295685c8fe08d8192981d21ea1fe856a07443920000000040902f1acc02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000006423b872dd00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000295685c8fe08d8192981d21ea1fe856a0744392000000000000000000000000000000000000000000000000054868e8eca8e5400295685c8fe08d8192981d21ea1fe856a0744392000000084022c0d9f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001227b7d87ca8ea835d800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000000000000000000162cec59dfac80086d7370f11dcd8705a45c933300000124128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001227b7d87ca8e900000000000000000000000000000fffd8963efd1fc6a506488495d951d5263988d2500000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000060ccc8cb5229b0ac8069c51fd58367fd1e622afd9700000044a9059cbb000000000000000000000000162cec59dfac80086d7370f11dcd8705a45c93330000000000000000000000000000000000000000000001227b7d87ca8e9000000000005cc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d00000000000000000000000000000000000000000000000058b7f627c734a679
0xf27bd2f4cb5d312b8142e7654193cd0fe79ef8e4842a0336ea1764a122636422,13514555,43,0,2,-39.64539468,0.0,0.01788133019225022,-39.663276010192256,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2800000040000000000000000000000000000000000000000000000022630bc69418fc000d0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000006423b872dd00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000efb47fcfcad4f96c83d4ca676842fb03ef20a4770000000000000000000000000000000000000000000000022630bc69418fc000efb47fcfcad4f96c83d4ca676842fb03ef20a47700000084022c0d9f000000000000000000000000000000000000000000000cd4636ec134123f701b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f6badfb9b0ab2f8f3fd8225ef1ea12fa689ad1a70000000000000000000000000000000000000000000000000000000000000020f6badfb9b0ab2f8f3fd8225ef1ea12fa689ad1a700000084022c0d9f000000000000000000000000000000000000000000000003096c5e2dfc3a34b4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000057654ae132413e81459ad2ae70c2570a9b89fb53000000000000000000000000000000000000000000000000000000000000002057654ae132413e81459ad2ae70c2570a9b89fb5300000084022c0d9f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002343b3787f26a184300000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d000000000000000000000000000000000000000000000002343b3787f26a1843
0xf60d8a78f573aa6e54ce9a8a59fb553469d00ebaf0117e50615a8aaae40987bb,13664330,101,1,2,0.2285628224603987,0.0,0.01555013521860576,0.21301268724179293,0x04236cf57a250d5630b4cf539739df2c5dacb4c659f2488d00000104791ac94700000000000000000000000000000000000000000000001592c12995b32cc918000000000000000000000000000000000000000000000000032b7a61a047f10900000000000000000000000000000000000000000000000000000000000000a000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000619b87db0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000298d492e8c1d909d3f63bc4a36c66c64acb3d695000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xf620bd5e7d33e2537c300b72a531aa4a98ac0e88d84d6e8a0a4315dcc4add79a,13467581,1,0,2,-11.411898332700826,0.0,0.03533080057859577,-11.447229133279421,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2800000040000000000000000000000000000000000000000000000009e5f35121d815480d0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb000000000000000000000000397ff1542f962076d0bfe58ea045ffa2d347aca00000000000000000000000000000000000000000000000009e5f35121d815480397ff1542f962076d0bfe58ea045ffa2d347aca0000000a4022c0d9f0000000000000000000000000000000000000000000000000000000af49d4671000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000092995d179a5528334356cb4dc5c6cbb1c068696c00000124128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000af49d467100000000000000000000000000000000000000000000000000000001000276a400000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000060a0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000044a9059cbb00000000000000000000000092995d179a5528334356cb4dc5c6cbb1c068696c0000000000000000000000000000000000000000000000000000000af49d46710000005ca47c8bf37f92abed4a126bda807a7b7498661acd00000044a9059cbb0000000000000000000000008b00ee8606cc70c2dce68dea0cefe632cca0fb7b0000000000000000000000000000000000000000000009ef86d52fcc406add3a8b00ee8606cc70c2dce68dea0cefe632cca0fb7b000000a4022c0d9f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a48d4a33916903d300000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d000000000000000000000000000000000000000000000000a48d4a33916903d3
0xf7617bb03b042f172e5d4dac5a6ab75114be994c0ff0cbaf10fc7fe54731e701,13497990,173,0,2,-8.845248832340564,0.0,0.02289723224415018,-8.868146064584714,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2800000040000000000000000000000000000000000000000000000007ac0a2f2e9991ad7d0e30db0d35efae4097d005720608eaf37e42a5936c94b4400000124128acb0800000000000000000000000026aad2da94c59524ac0d93f6d6cbf9071d7086f200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007ac0a2f2e9991ad7000000000000000000000000fffd8963efd1fc6a506488495d951d5263988d2500000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000060c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb000000000000000000000000d35efae4097d005720608eaf37e42a5936c94b440000000000000000000000000000000000000000000000007ac0a2f2e9991ad70000005c26aad2da94c59524ac0d93f6d6cbf9071d7086f2000000a4022c0d9f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007fc802301b768cc300000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d0000000000000000000000000000000000000000000000007fc802301b768cc3
0xf7e263bb88a16cbf10bb0b83462de30d2b5e594003b118f0406a7586305705c5,13498269,66,0,2,-7.553936328745367,0.0,0.08909722049322459,-7.6430335492385915,0x04236cf51f573d6fb3f13d689ff844b4ce37794d79a7ff1c0000002470a082310000000000000000000000004a2f0ca5e03b2cf81aebd936328cf2085037b63b1dce26f543e591c27717e25294aebbf59ad9f3a500000024d7d3aab5000000000000000000000000903bef1736cddf2a537176cf3c64579c3867a8811dce26f543e591c27717e25294aebbf59ad9f3a500000024e7ff42c9000000000000000000000000111111111117dc0aa78b770fa6a738034120c30226aad2da94c59524ac0d93f6d6cbf9071d7086f2000000040902f1ac2f9ec37d6ccfff1cab21733bdadede11c823ccb08000012400000000000000000000000000000000000000000000000068d4f9118ac938c5f3898a97000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000068d4f9118ac938c500000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000005000000000000000000000000eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee000000000000000000000000b1cd6e4153b2a390cf00a6556b0fc1458c4a55330000000000000000000000001f573d6fb3f13d689ff844b4ce37794d79a7ff1c000000000000000000000000563f6e19197a8567778180f66474e30122fd702a000000000000000000000000903bef1736cddf2a537176cf3c64579c3867a881903bef1736cddf2a537176cf3c64579c3867a8810000002470a0823100000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f661dce26f543e591c27717e25294aebbf59ad9f3a5000000c4e331d039000000000000000000000000903bef1736cddf2a537176cf3c64579c3867a881000000000000000000000000111111111117dc0aa78b770fa6a738034120c3020000000000000000000000000000000000000000000000000000057eae00bc770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026aad2da94c59524ac0d93f6d6cbf9071d7086f226aad2da94c59524ac0d93f6d6cbf9071d7086f2000000040902f1ac111111111117dc0aa78b770fa6a738034120c3020000002470a0823100000000000000000000000026aad2da94c59524ac0d93f6d6cbf9071d7086f226aad2da94c59524ac0d93f6d6cbf9071d7086f200000084022c0d9f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080f361db2887a6c100000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000002470a0823100000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d00000000000000000000000000000000000000000000000080f361db2887a6c1
0xfc4843f4355ffc65f296e3fc647b9bdbbee9fafaf82df535e51bdc5b0b56701d,13735745,33,1,2,0.0,0.0,0.005003402038835952,-0.005003402038835952,0x04236cf5f139fe07b427fb1d2b1e4015a98bf036980df44080000004000000000000000000000000000000000000000000000000016345785d8a00003ccfd60b
0xfc7d83f280a68d328258587133254d82573666593596139622a727969eae3bae,13641105,241,0,2,2.15e-16,0.0,0.04501472538769651,-0.0450147253876963,0x04236cf5ed5f8192e28da677b823679aba71f97628f211e000000084f389e16100000000000000000000000060594a405d53811d3bc4766596efd80fd545a27000000000000000000000000000000000000000000000003635c9adc5dea0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000de0b6b3a7640000ed5f8192e28da677b823679aba71f97628f211e000000084f389e161000000000000000000000000bb2e5c2ff298fd96e166f90c8abacaf714df14f80000000000000000000000000000000000000000000356303ada2e25f369f46a00000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000de0b6b3a764000060594a405d53811d3bc4766596efd80fd545a270000002e4128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000573e3b9074611e46e000000000000000000000000fffd8963efd1fc6a506488495d951d5263988d2500000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000220bb2e5c2ff298fd96e166f90c8abacaf714df14f800000124128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000056b958eab1108c43909100000000000000000000000000000000000000000000000000000001000276a400000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000000606b175474e89094c44da98b954eedeac495271d0f00000044a9059cbb000000000000000000000000bb2e5c2ff298fd96e166f90c8abacaf714df14f80000000000000000000000000000000000000000000056b958eab1108c4390910000005c17305f0e18318994a57b494078cac866a857f7b600000024b7e931210000000000000000000000000000000000000000000056d6f57d52b497eccf9cc02aaa39b223fe8d0a0e5c4f27ead9083c756cc280000004000000000000000000000000000000000000000000000005755e718284f83410d0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb00000000000000000000000060594a405d53811d3bc4766596efd80fd545a27000000000000000000000000000000000000000000000000573e3b9074611e46e00000000000000000000000000000210c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d000000000000000000000000000000000000000000000000017ab87b3ee64fa2
0xfdbf22aaa883618a7ea9998ab90f65aa331a5d23362e1fdcea1978fea5a8fdd9,13486690,8,0,2,-0.1220658322719297,0.0,0.010855711226574844,-0.13292154349850455,0x04236cf5e592427a0aece92de3edee1f18e0157c058615648000020400000000000000000000000000000000000000000000000001b421eb2abe57d1ac9650d800000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000001800000000000000000000000000000000000000000000000000000000000000104db3e2198000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000fa14fa6958401314851a17d6c5360ca29f74b57b00000000000000000000000000000000000000000000000000000000000027100000000000000000000000006d449238eab839068b485c2708c2098120a6e385000000000000000000000000000000000000000000000000000000006176ae380000000000000000000000000000000000000000000006fceeff6681b2a0000000000000000000000000000000000000000000000000000001b421eb2abe57d1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000412210e8a00000000000000000000000000000000000000000000000000000000
0xfef3de902c39c2e06b8ed9de31db37becf3809b419201890623672a7841bdd97,13694858,36,0,2,0.0,0.0,0.061152370029124985,-0.061152370029124985,0x04236cf5c32cc5b70bee4bd54aa62b9aefb91346d18821c400000044095ea7b30000000000000000000000007a250d5630b4cf539739df2c5dacb4c659f2488dffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffba12222222228d8ba445958a75a0704d566bf2c8000005445c38449e00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000249781bbb25cac000000000000000000000000000000000000000000000000000000000000000000420c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d000000000000000000000000000000000000000000000249781bbb25cac000007a250d5630b4cf539739df2c5dacb4c659f2488d800000e400000000000000000000000000000000000000000000021e19e0c9bab2400000b6f9de950000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000c32cc5b70bee4bd54aa62b9aefb91346d18821c4b648c6f73fd94a39740348cd5a8c4a72d8e02926800000e400000000000000000000000000000000000000000000002b5e3af16b18800000b6f9de950000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000c32cc5b70bee4bd54aa62b9aefb91346d18821c4d94c8cbdbbb602005c3c4c22dedb856a4d5e9e1300000004bb57ad207a250d5630b4cf539739df2c5dacb4c659f2488d000001045c11d795000000000000000000000000000000000000000000000112d3df44443e671788000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000c32cc5b70bee4bd54aa62b9aefb91346d18821c4000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb000000000000000000000000ba12222222228d8ba445958a75a0704d566bf2c8000000000000000000000000000000000000000000000249781bbb25cac00000000000000000000000000000000000000000000000000408c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d000000000000000000000000000000000000000000000001e10d5919ce62a276
